Title,Author,Poem,PoemAnalysis,PoemGoogleCounts
暮江吟,白居易,"一道残阳铺水中，半江瑟瑟半江红。
可怜九月初三夜，露似真珠月似弓。","“一道残阳铺水中”，为什么不用“照”，而用“铺”字呢？因为，这是傍晚的时候，这时的阳光接近地面，看起来真像“铺”在江上。另外，这个“铺”字还奠定了全诗恬淡的基调。
“半江瑟瑟半江红”，光线照不到的地方，呈现出深碧色（瑟瑟这里代指碧绿色的江水）；光线所及的区域，呈现一片“红”色。诗人通过江面两种不同颜色的对比，表现了江面上的瑰丽景色。
天黑之后，一弯新月升起。过了一会儿，还下起了露水。陶醉在美景中的诗人并没有走，他又看到了一幅更为美好的画面。弯弓一样的新月挂在树梢；江边的草地上，挂满了晶莹的露珠；露珠在月光的衬托下发出耀眼的光芒，看起来就像珍珠一样。
这首诗格调清新、恬淡自然，读起来不禁让人感到大自然神奇的景物美。",221000
钱塘湖春行,白居易,"孤山寺北贾亭西，水面初平云脚低。
几处早莺争暖树，谁家新燕啄春泥。
乱花渐欲迷人眼，浅草才能没马蹄。
最爱湖东行不足，绿杨阴里白沙堤。","这是一首写景咏物诗。
全诗从“孤山寺北贾亭西”写起，先写出了地点“孤山寺”，然后写景，前四句写湖面以及周围的景色；后四句先写景，然后点明环境，写“湖东”的美景是诗人的“最爱”。
“乱花渐欲迷人眼，浅草才能没马蹄”这一联写的也是一般春景，但却写出了新意。春天来了，杭州的人都来野外踏青，但为什么都选择了“白堤”这个地方呢？这里的草不也和别的地方一样吗？原来就因为这里有了白堤，大家才到这里游玩。
诗名为“钱塘湖春行”，全篇以“行”字提领，描写了途中所见的春光景色。",112000
酬乐天扬州初逢席上见赠,刘禹锡,"巴山楚水凄凉地，二十三年弃置身。
怀旧空吟闻笛赋，到乡翻似烂柯人。
沉舟侧畔千帆过，病树前头万木春。
今日听君歌一曲，暂凭杯酒长精神。","这首诗是刘禹锡为酬答白居易而作。白居易曾在给刘禹锡的诗中有这样的话：“亦知合被才名折，二十三年折太多。”白居易虽然称赞了刘禹锡的名气日盛一日，但对他不幸的遭遇也发出了无限的感慨。
刘禹锡在诗的开头就接上了白居易的话，说自己确实如白居易在诗中所写的那样，在这穷山恶水熬过了二十三年。并说自己因为名气高而遭到不幸是应该的，但诗人也颇感无奈，因为自己遭贬的时间也太长了。从第一句可以看出，诗人和白居易之间亲密的友谊，两人无话不谈。
由第一句，诗人很自然地写出：“怀旧空吟闻笛赋，到乡翻似烂柯人。”这句话的意思是，许多老友在自己遭贬期间相继去世了，每当想起他们的时候，就会反复吟诵向秀为朋友而作的《思旧赋》。现在诗人终于回来了，但物是人非，并用“烂柯”的典故说明自己长时间被贬。在此处，诗人流露出一种怆然和无奈。
白居易给刘禹锡的诗中还有这么两句：“举眼风光长寂寞，满朝官职独蹉跎。”意思是说，我们一起的朋友现在都升官了，而只有你一直被贬，独自守着穷山恶水，我都替你感到伤感和委屈。对白居易的关心，刘禹锡在这首诗中是这样回应的：“沉舟侧畔千帆过，病树前头万木春。”刘禹锡以乐观的精神反而劝白居易不要太过为自己伤感，自己在贬谪期间虽觉惆怅，但并不消沉。沉舟旁边还有别的船相继而行，病树的周围，也有其他的树都在茂盛地生长着。诗人以“沉舟”、“病树”说明了自己开朗豁达的精神。这句诗是千古名句，至今在不同场合仍有人在引用，当然也有了新的意思。
最后，诗人叙述了自己读了白居易的诗后，颇为感慨，值得喝酒为庆。以豪迈的气概说明了自己会一直振奋精神，不会消沉下去。",55400
竹枝词二首（其一）,刘禹锡,"杨柳青青江水平，闻郎江上唱歌声。
东边日出西边雨，道是无晴却有晴。","这首诗是刘禹锡任夔州刺史时所作，一共写了十多首，这是其一。竹枝词是巴渝（今重庆及附近地区）民歌的一种，依调填词，歌声婉转动人，并有伴舞，以笛、鼓伴奏。这是一首描写初恋中的少女的民间情歌。
“杨柳青青江水平，闻郎江上唱歌声”写的是少女看到的，以及听到的。绿绿的柳条倒垂在碧水清清的江面上，走在岸边的少女，忽然听到了江边传来熟悉的歌声。原来，是她喜欢的小伙子唱的。
听到了小伙子的歌声，少女的心里不禁发生了变化，“东边日出西边雨，道是无晴却有晴”说的就是这种变化。少女虽然喜欢人家，但那小伙子并不知道啊！看着小伙子在唱着歌，也不知道他对自己有什么印象。少女不禁既希望，又疑虑；既欢喜，又担忧。此“晴”暗指“情”，巧妙地揭示了少女的心理活动：也不知道你对我到底有没有意思！",56200
石头城,刘禹锡,"山围故国周遭在，潮打空城寂寞回。
淮水东边旧时月，夜深还过女墙来。","诗人开篇就以山水包围着石头城写起。站在城墙上，看着远山和近水，联想起这“六朝古都”的繁华不再回来，一股苍凉的感情油然而生。
接着，诗人抬头看着天空，秦淮河边，一弯半月升起。诗人不禁联想到，这明月应该还和以前一样吧，还像以前一样照着金陵城墙。只有当年的明月见证了六朝纸醉金迷、车水马龙的气象，但现在一切都不在了，这里已经成了荒凉的古城。
这首诗以苍凉的笔法，描写了石头城现在的景象，中间穿插了对往日此城繁华的回忆，总结了历史经验和教训，吊古之情溢于言表。",25000
乌衣巷,刘禹锡,"朱雀桥边野草花，乌衣巷口夕阳斜。
旧时王谢堂前燕，飞入寻常百姓家。","这首诗和上一篇一样，都是怀古之作。
诗人在开头用了两个极具代表性的地名，朱雀桥和乌衣巷，以此来引领全诗。朱雀桥是六朝时金陵城朱雀门外横跨秦淮河的大桥，是当时的交通要道；乌衣巷在六朝时住的都是达官贵人。这让我们不禁联想起来，以前朱雀桥这样繁荣兴盛的地方，现在长满了野草；而乌衣巷这种达官贵人的住所现在也成了老百姓的房子。
诗人前两句就发出了对历史的感慨，本以为后两句应该是总结历史教训的，但完全想象不到的是诗人把视角转向了燕子。
“旧时王谢堂前燕，飞入寻常百姓家。”以前的豪门聚集地，现在住着普通的人家。而以前“王谢”家族堂前的燕子，因为认得旧宅，依然住在这里。
诗人极其成功地运用了“飞燕”这一形象，因为燕子筑巢之后，年年都会再来。燕子住的地方没变，但不同的是，里面的人变了，由贵族变成了百姓。这种对比有着强烈的历史感，加重了本诗的厚重感。",109000
望洞庭,刘禹锡,"湖光秋月两相和，潭面无风镜未磨。
遥望洞庭山水色，白银盘里一青螺。","这首诗是一首纯景物描写的诗。
诗人先从洞庭湖面写，再写湖中的青山，给我们呈现出一幅绝美的山水画。
“湖光秋月两相和”，寂静的晚上，明亮的月光洒在湖面上，把洞庭湖的水照得闪闪发光。一个“和”字足见诗人用字的精练，表现出水和月光融为一体。
“潭面无风镜未磨”，在没有风的时候，月光照着安静的湖面，看起来就像一块平平的镜子。这一句的描写极具静态美。
最后一句，诗人放眼望去，整个洞庭湖就像一个白银盘子，而洞庭湖里的山就像是盘子里的一个青螺。",243000
悯农二首,李绅,"春种一粒粟，秋收万颗子。
四海无闲田，农夫犹饿死。
锄禾日当午，汗滴禾下土。
谁知盘中餐，粒粒皆辛苦。","这两首诗都是以农夫为主题，这在我国古代的文人诗歌中是不多见的。
第一首是写农民经过一年的劳动，收获了粮食，但是，还是会有一小部分农民饿死，这是为什么？我们不禁要这样问。诗人通过这四句平淡的叙述，揭露了封建制度的不合理性，也对农民们抱着怜悯之心。
第二首诗写农民在田地里忙碌的景象，告诉我们要珍惜粮食，农作物的收获都是经过农民们千辛万苦的劳动才得来的。“谁知盘中餐，粒粒皆辛苦”在今天仍有教育意义，现在浪费之风仍不时出现在我们生活中的各个方面。",240000
登柳州城楼寄漳、汀、封、连四州刺史,柳宗元,"城上高楼接大荒，海天愁思正茫茫。
惊风乱飐芙蓉水，密雨斜侵薜荔墙。
岭树重遮千里目，江流曲似九回肠。
共来百越文身地，犹自音书滞一乡。","这是首抒情诗，描绘了情景交融的画面。在艺术手法上，采用赋、比、兴的传统方式，以此在具体形象的画面中，自然而然地抒发主人公的情怀。
全诗第一句“城上高楼”，在“楼”字前，有一“高”字，不仅有“高度”的含义，而且无形中使全诗视角抬高，整个境界也都高了起来。
当时，作者刚刚到达柳州，还未洗尽风尘，就立即登高远望，遥望远方的朋友的贬所，抒发难于明言的情怀。下一句，“接大荒”之“接”字，意思是说城上高楼与“大荒”相接。整个场景天人相容，气势浩大。
“海天愁思正茫茫”一句，展示出一片辽阔苍茫的宇宙空间。作者登高远望，极目所见，海天相连，天地浑然一体。满怀的“愁思”，弥漫在辽阔无边的空间里。全诗到了这一句，已经完全奠定了苍远辽阔的基调。可以说，这两句是全书之魂，为以下各句的展开打好了基础。
“惊风乱飐芙蓉水，密雨斜侵薜荔墙”两句，从远景拉回近景，写法变得细腻，借用了“赋”的铺陈，生动地描绘了风急雨骤的景象。
第三联，又从近景拉远为远景。从第一联到第二联，再到第三联，几次远近景的变换，完全符合普通人视觉转换的习惯。第三联由近到远，是因为近景触发了作者的某些联想：“既然我自己目前处于如此境地，好友们的处境又能怎样呢？”于是，作者再次望向远方，心思随之转向漳、汀、封、连四州的朋友。千里之外，在崇山峻岭之中，在九曲回肠的长江大河之外，朋友们到底过得怎样呢？
诗中以景带情，似乎视野内的所有景色，都带上了无限的愁思。",17600
江雪,柳宗元,"千山鸟飞绝，万径人踪灭。
孤舟蓑笠翁，独钓寒江雪。","这首诗就是一首绝美的山水画。
先看前三句：静悄悄的山，看不到鸟的踪迹，路上也没有人影，只看到一个江边停着一只小船，小船上有一个披着蓑衣的老头。这三句写雪景却没有“雪”字出现，直到第四句才道出来，江心有个老头在雪中垂钓。
白茫茫的大雪包容了万物，以至于“鸟飞绝”、“人踪灭”，甚至连独钓的老人仿佛也融入了雪里。这个独钓寒江的老人也是诗人品格的写照：超尘绝俗、凌寒傲雪。",659000
渔翁,柳宗元,"渔翁夜傍西岩宿，晓汲清湘燃楚竹。
烟销日出不见人，欸乃一声山水绿。
回看天际下中流，岩上无心云相逐。","这诗是写渔翁生活的一首诗。
“渔翁夜傍西岩宿”，傍晚，渔翁就睡在船里。“晓汲清湘燃楚竹”，天亮了，渔翁起来生火做饭。“汲清湘”和“燃楚竹”，分别是打水、烧柴的意思，但诗人却用“清湘”和“楚竹”来代替。造语既新奇，又增加了诗的可读性。
“烟销日出不见人，欸乃一声山水绿”，吃过早饭，渔翁出船了。“烟销日出”说明一直浓雾弥漫，以至于看不清周围的景致，但这时却听到“欸乃”一声，“山水”顷刻间变绿了一般。
最后两句写渔翁乘舟“下中流”，岩上缭绕舒展的白云，好像一直跟着他的渔舟。",33400
