Title,Author,Poem,PoemAnalysis,PoemGoogleCounts
送单于裴都护赴西河,崔颢,"征马去翩翩，城秋月正圆。单于莫近塞，都护欲临边。
汉驿通烟火，胡沙乏井泉。功成须献捷，未必去经年。",同是一个崔颢，一生诗风几变，各时期以不同面目示人，而不是“二十年一贯制”的老面孔。唐代殷璠的《河岳英灵集》评价说：“颢年少为诗，名陷轻薄，晚节忽变常体，风骨凛然，一窥塞垣，说尽戎旅。”由此可见，崔颢的成就其实并不在于他的《黄鹤楼》被誉为唐人七律第一，以致传说中竟使李白观之而敛手；而在于他的边塞诗达到的艺术高度，和王昌龄、高适、岑参、李颀一样成为盛唐边塞诗人的代表。崔颢虽年轻时写过一些闺情诗,180000
凉州词,王翰,"葡萄美酒夜光杯，欲饮琵琶马上催。
醉卧沙场君莫笑，古来征战几人回？","王翰在当世颇有盛名，杜甫曾以“李邕求识面，王翰愿卜邻”（《奉赠韦左丞丈二十二韵》）为荣。
这首诗与王之涣同题作皆曾被推为唐人七绝首选。诗从举杯欲饮写起，首句极力突出酒美杯美。葡萄酒乃西域特产的酒，色红。“夜光杯”，据《十洲记》载是西胡献给周穆王的礼品，是由西域所产的玉石琢成。意象之华美，使人想起李贺《",179000
落花,李商隐,"高阁客竟去，小园花乱飞。参差连曲陌，迢递送斜晖。
肠断未忍扫，眼穿仍欲稀。芳心向春尽，所得是沾衣。",见花流泪，望月伤心，原本为感情细腻的女性情理中的事，如黛玉可以“葬花”，李白虽见月思家，然不至于就流了泪。义山以“落花”为题，似距黛玉不远，恐有雄性雌化之倾向，或者说犹如戏剧中男性扮演坤角的那种不自然。然看他的时代，处境，乃至身世，就不由得对他的如此细腻感情，持以同情之理解，甚至受到感化。此诗写景言情都有自家个性，先言前者。此诗开头来得突兀，既是“高阁”，为何“客竟去”？此“竟”非“终于”义，而是“全都”的意思。原因在于“花乱飞”，所谓花落人去，人去楼空，留下的只是怅惘与寂寞。此两句为倒装，倒戟而入，先为落花蓄势。“乱飞”的“乱”为狠重字，亦为伤心字。“参差”两句即扣“乱飞”描摹渲染，先用联绵词作偶，“参差”为空间之乱象，“迢递”为时间连续时落花之纷纭；故“曲陌”就空间言，连人迹少至之僻幽处，落花密一阵、疏一阵地吹在园子里的窄道狭路上；而且连续不,176000
赠妓云英,罗隐,"锺陵醉别十余春，重见云英掌上身。
我未成名君未嫁，可能俱是不如人？","罗隐一生怀才不遇。他“少英敏，善属文，诗笔尤俊”（元代辛文房《唐才子传》），却屡次科场失意。此后转徙依托于节镇幕府，十分潦倒。当初他以寒士身份赴举，路过锺陵县（今江西进贤），结识了当地乐营中一个颇有才思的歌妓云英。约莫十二年光景他再度落第路过锺陵，又与云英不期而遇。见她仍隶名乐籍，未脱风尘，罗隐不胜感慨。更不料云英一见面却惊诧道：“罗秀才还是布衣！”罗隐便写了这首诗赠她。
这首诗为云英的问题而发，是诗人的不平之鸣，但一开始却避开那个话题，只从叙旧平平道起。“锺陵”句回忆",176000
柳枝,牛峤,"吴王宫里色偏深，一簇纤条万缕金。
不愤钱塘苏小小，引郎松下结同心。","牛峤《柳枝》词共五首，这是第二首，专咏苏州宫柳。
“吴王宫”，指吴王夫差在姑苏（苏州）为西施建筑的馆娃宫。“苏小小”，乃南朝齐钱塘（杭州）名妓。苏杭地处江南水乡，乃杨柳天然滋生的场所，无论宫中民间均多种植。白居易《杨柳枝》词有云：“苏州杨柳任君夸，更有钱塘胜馆娃。",175000
忆扬州,徐凝,"萧娘脸薄难胜泪，桃叶眉长易觉愁。
天下三分明月夜，二分无赖是扬州。","扬州地处江南富庶之区，唐时极为繁华，有“扬一益二”之说。诗名既云“忆扬州”，可知是诗人离开扬州之后追忆之作。
是追忆市井的繁华？还是难忘故地的胜景？读了前两句我们就知道了：“萧娘脸薄难胜泪，桃叶眉长易觉愁。”这是回忆当年与心爱的人离别的情景。“萧娘”“桃叶”本是美女代称，这里指诗人心中所忆的那个人。情节并不复杂，只以“泪别”二字即可概括完整，诗",175000
哥舒歌,西鄙人,北斗七星高，哥舒夜带刀。至今窥牧马，不敢过临洮。,"这首歌的作者是唐安西都护府（今新疆库车一带）人，失姓名。哥舒指哥舒翰，突厥族哥舒部人。原是身兼数节度使职的名将王忠嗣的部下，天宝六年（747）由于王忠嗣被诬陷革职，玄宗命哥舒翰为陇右节度使，控地数千里，甚著威令。
《太平广记》歌辞为：“北斗北星高，哥舒夜带刀。吐蕃总杀尽，更筑两重壕。”当是此诗的另一文本。比较起来",175000
喜观即到复题短篇二首（其一）,杜甫,"巫峡千山暗，终南万里春。病中吾见弟，书到汝为人。
意答儿童问，来经战伐新。泊船悲喜后，款款话归秦。","此诗乃大历二年（767）暮春杜甫在夔州（今四川奉节县）作。在此之前，作《得舍弟观书，自中都已达江陵。今兹暮春月末，行李合到夔州，悲喜相兼，团圆可待，赋诗即事，情见乎词》云：“尔到江陵府，何时到峡州？乱离生有别，聚集病应瘳。飒飒开啼眼，朝朝上水楼。老身须付托，白骨更何忧？”这里说“复题”，是作了前一首，意犹未尽，就再作二首。杜甫的弟弟见于诗歌中的有颖、观、占、丰。这时杜观由中都即长安来到江陵，并将到夔州。乍接来书，悲喜交集，因而一再作诗。这是两首感染力极强的抒情诗。
这一首，通篇贯串着“悲喜相兼”的",174000
述怀,杜甫,"去年潼关破，妻子隔绝久。今夏草木长，脱身得西走。
麻鞋见天子，衣袖露两肘。朝廷愍生还，亲故伤老丑。
涕泪受拾遗，流离主恩厚。柴门虽得去，未忍即开口。
寄书问三川，不知家在否。比闻同罹祸，杀戮到鸡狗。
山中漏茅屋，谁复依户牗。摧颓苍松根，地冷骨未朽。
几人全性命？尽室岂相偶？嵚岑猛虎场，郁结回我首。
自寄一封书，今已十月后。反畏消息来，寸心亦何有？
汉运初中兴，生平老耽酒。沉思欢会处，恐作穷独臾。","玄宗天宝十五年（756），安禄山兵破潼关，携家在白水的杜甫逃难，经华原县、三川县而至鄜州，寄家羌村。八月，只身赴延州（延安），投奔已经在灵武即位的肃宗。途中为叛军所得，被送回长安。肃宗至德二年（757）二月肃宗进驻凤翔。四月，杜甫由长安逃至凤翔。五月，授左拾遗。这首五言古诗，就是杜甫在凤翔的思家之作。
这首诗大致可分为三段。由开头至“未忍即开口”为第一段。从“寄书问三川”至“郁结回我首”为第二段。由“自寄一封书”至篇末为第三段。
第一段中有几点不能放过：一是“妻子隔绝久”。从安禄山破潼关到",170000
回军跛者,赵微明,"既老又不全，始得离边城。一枝假枯木，步步向南行。
去时日一百，来时月一程。常恐道路旁，掩弃狐兔茔。
所愿死乡里，到日不愿生。闻此哀怨词，念念不忍听。
惜无异人术，倏忽具尔形。","赵微明的《回军跛者》，最早收录在元结编的《箧中集》中，它描写一位残缺了一只脚的老兵从边地返回家乡途中哀伤凄苦的情绪。
诗的前十句，是“跛者”向诗人的叙述。战乱频仍，他从军多年，人老了，又成了残废，才得以离开边城。可想而知，尽管他在塞外已经度过了许多岁月，非常怀念家乡，但如果不是因为残废，其回乡的愿望还是不可能达到的。由于他的一只脚有缺陷，只好借助枯树枝，一拐一挪、一步一步地向南方慢慢行走。久戍边地，当然想走得快点，早日到家，但对于一个“跛者”来说，却是办不到的事",168000
遥同杜员外审言过岭,沈佺期,"天长地阔岭头分，去国离家见白云。
洛浦风光何所似，崇山瘴疠不堪闻。
南浮涨海人何处，北望衡阳雁几群。
两地江山万余里，何时重谒圣明君。","唐中宗神龙（705—707）初，沈佺期和杜审言均因交结张易之兄弟而遭到流贬。沈被流贬到驩州（治所在九德县，即今越南义安省荣市），杜被流贬到峰州（辖境相当于今越南富寿省东南部和河西省西北部）。这首诗是作者赴贬地途中行经大庾岭时写的，因杜审言未同行，所以题为“遥同杜员外审言过岭”。
起首一句即切题“过岭”。“岭头”，即大庾岭上。在唐代，这里是南疆北界的分水岭。岭南在当时属于尚未开发的荒僻之地，岭南岭北，便有天壤之",167000
出塞曲,刘湾,"将军在重围，音信绝不通。羽书如流星，飞入甘泉宫。
倚是并州儿，少年心胆雄。一朝随召募，百战争王公。
去年桑乾北，今年桑乾东。死是征人死，功是将军功。
汗马牧秋月，疲卒卧霜风。仍闻左贤王，更欲围云中。","唐代边塞诗在古诗苑中是一丛绚丽的奇葩，不管是叙征夫怨、闺中情，还是表现英勇杀敌、奋力御侮，都有不少力作。生平不详、诗名不显的刘湾，他所写的《出塞曲》陈于名作之林，也毫不逊色。
诗在边境告急的背景下拉开序幕。“将军在重围，音信绝不通”，陷入了“重围”，“音信”又“绝不通”，处境艰难，局势危险。与之相",166000
望夫山,刘禹锡,"终日望夫夫不归，化为孤石苦相思。
望来已是几千载，只似当时初望时。","传说古时候有一位妇女思念远出的丈夫，立在山头守望不回，天长日久竟化为石头。这个古老而动人的传说在民间流行极为普遍。此诗所指的“望夫山”，在今安徽当涂县西北，唐时属和州。此诗题下原注“正对和州郡楼”，可见作于刘禹锡和州刺史任上。
全诗紧扣题面，通篇只在“望”字上做文章。“望”字三见，诗意也推进了三层。一、二句从“望夫石”的传说入题，是第一层，“终日”即从早到晚，又含日复一日时间",165000
羽林行,王建,"长安恶少出名字，楼下劫商楼上醉。
天明下直明光宫，散入五陵松柏中。
百回杀人身合死，赦书尚有收城功。
九衢一朝消息定，乡吏籍中重改姓。
出来依旧属羽林，立在殿前射飞禽。","此诗以古题写时事，反映当时首都严重存在的社会治安问题。
羽林郎在汉为皇帝禁卫军，诗前四句即写这伙羽林郎聘自长安不法待业青年，因而素质极差。本身就是干",165000
西塞山怀古,刘禹锡,"王濬楼船下益州，金陵王气黯然收。
千寻铁锁沉江底，一片降幡出石头。
人世几回伤往事，山形依旧枕寒流。
今逢四海为家日，故垒萧萧芦荻秋。","长庆四年（824）作者由夔州调任和州刺史途中作此诗。西塞山在今湖北大冶东（一说在今湖北黄石）长江边，山势竦峭，为六朝著名军事要塞。公元280年，西晋大将王濬率水师从益州（今成都市）出发，沿江东下，向东吴发起凌厉攻势。东吴曾在西塞山所在江中以铁锁横截，又暗置丈余铁锥于江心，以为江防。晋军探知此情，以筏先行扫除铁锥，以油船烧融铁锁，建业即金陵（今南京市）随即失守，吴主孙皓肉袒请降，三国由是归晋。诗即咏其事。
“王濬楼船下益州，金陵王气黯然收”，诗以咏史开篇，“下”字、“黯然收”三字，皆具张力",163000
花非花,白居易,"花非花，雾非雾，夜半来，天明去。
来如春梦几多时？去似朝云无觅处。","白居易诗不仅以语言浅近著称，其意境亦多显露。这首“花非花”却颇有些“朦胧”味儿，在白诗中确乎是一个特例。
诗取前三字为题，近乎“无题”。首二句应读作“花——非花，雾——非雾”，先就给人一种捉摸不定的感觉。“非花”“非雾”均系否定，却包含一个不言而喻的前提：似花、似雾。因此可以说，这是两个灵巧的比喻。苏东坡似从这里获得一丝灵感，写出了“似花还似非花，也无人惜从教坠”（《水龙吟》）的名句。苏词所咏为杨花柳絮，而白诗所咏何物未尝显言。
单看“夜半来，天明去”，颇使读者疑心是在说梦。但从下句“来如春梦”四字，可见又不然了。“梦”原来也是一比。这里“来”“去”二字，在音情上有",162000
